title,news,img-url,category
"FBR says, unearthed six Benami Accounts with over eight bln transactions","
KARACHI: The Federal Board of Revenue has claimed major success during its anti-money laundering campaign by tracing six benami accounts with over eight billion rupees transactions, ARY News reported on Wednesday.
The Directorate General of Intelligence and Investigation Inland Revenue has registered a case against four traders of the city, officials said.
The four traders accused of around Rs. 1.26 billion tax theft within a span of five years, FBR officials said.

 The case has been registered against Zor Talib Khan, Ammar Khan, Mohammad Hassan and Mohammad Hamza, who have been registered with addresses of Karachi’s Saddar mobile market and district Buner in Khyber Pakhtunkhwa.
The tax authorities have issued the Rs. two million bailable warrants of the each accused, officials said.
According to the FBR accused trader Zor Talib Khan is proprietor of M/s Salar Enterprises and Salar Mining. He had opened six benami accounts during year 2012 to 2017, the officials said.
Over eight billion rupees bank transactions made in six bename accounts during the five years, FBR officials further said.
The tax officials said that most of the businesses of the accused were in Karachi, but when Zor Talib Khan was issued a notice over the matter, he expressed his ignorance about it.
What is a Benami Account?
FBR in an official statement said that a benami transaction encompasses where a property is transferred to, or held by, a person and the consideration for such property has been provided, or paid by, another person (the trustees and wife, children, brother or sister to whom property has been transferred from known resources will be excluded).
Furthermore, a transaction or arrangement in respect of a property carried out or made in a fictitious name; or an arrangement in respect of a property where its owner is not aware of, or denies knowledge of such ownership; or a transaction in respect of a property where the person providing the consideration is not traceable or is fictitious.
The potential types of benami properties include plots, houses, shopping plazas, shops, housing schemes, bank accounts, vehicles, business shares, jewellery, foreign currency, legal documents and intangible properties having financial value.
Benami Transactions (Prohibition) Rules, 2019 enforced recently and broadening of tax base (BTB) zones of Inland Revenue Service has been assigned the duty to establish cases against Benami properties and submit challan to Adjudication Authority within 120 working days.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/FBR-750x369.jpg,BUSINESS
"Social media a popular, yet not trusted, news source: poll","
About half of Americans and Canadians get their news primarily from social media, yet most don’t trust this source of information, according to a survey released Tuesday.
According to the Maru/Matchbox poll, 52 percent of Americans and 48 percent of Canadians said they find out what’s happening in the world through social media platforms such as Facebook, Instagram and Twitter.
Only television (64 percent) and news websites (49 percent) in the United States ranked higher as sources of news.

 But while trust in traditional news services including radio and newspapers rated above 80 percent in both countries, trust in social media was lowest among all sources at 43 percent in the United States and 32 percent in Canada.
Political news is the most likely to contain misinformation, according to respondents.
That was a significant concern for Americans (84 percent) worried about “fake news” in the upcoming 2020 US presidential election. But half were confident they could easily spot false or inaccurate information.
“Social media is changing our relationship with the news,” said Sara Cappe of Maru/Matchbox.
“While it has become a common source of news and news-related information, people are less trusting of what they find there. The upside is that many feel more engaged with the news than ever before.”
The pollster interviewed 1,516 Canadians and 1,523 Americans for the survey commissioned by the Canadian Journalism Foundation, with a margin of error of 2.5 percentage points.
Comments comments  ",https://arynews.tv/wp-content/uploads/2017/11/social-media.jpg,SCI & TECH
Here is the first ever image of a black hole,"
Scientists have obtained the first image of a black hole, using Event Horizon Telescope observations of the center of the galaxy M87.
The Event Horizon Telescope (EHT) — a planet-scale array of eight ground-based radio telescopes forged through international collaboration — was designed to capture images of a black hole.
Today, in coordinated press conferences across the globe, EHT researchers reveal that they have succeeded, unveiling the first direct visual evidence of a supermassive black hole and its shadow.

 The image reveals the black hole at the center of Messier 87, a massive galaxy in the nearby Virgo galaxy cluster. This black hole resides 55 million light-years from Earth and has a mass 6.5 billion times that of the Sun.
This breakthrough was announced today in a series of six papers published in a special issue of The Astrophysical Journal Letters.
The image reveals the black hole at the center of Messier 87, a massive galaxy in the nearby Virgo galaxy cluster. This black hole resides 55 million light-years from Earth and has a mass 6.5 billion times that of the Sun.
“We have taken the first picture of a black hole,” said EHT project director Sheperd S. Doeleman of the Center for Astrophysics.
“This is an extraordinary scientific feat accomplished by a team of more than 200 researchers.”
Black holes are extraordinary cosmic objects with enormous masses but extremely compact sizes. The presence of these objects affects their environment in extreme ways, warping spacetime and super-heating any surrounding material.

“If immersed in a bright region, like a disc of glowing gas, we expect a black hole to create a dark region similar to a shadow — something predicted by Einstein’s general relativity that we’ve never seen before, explained chair of the EHT Science Council Heino Falcke of Radboud University, the Netherlands. “This shadow, caused by the gravitational bending and capture of light by the event horizon, reveals a lot about the nature of these fascinating objects and allowed us to measure the enormous mass of M87’s black hole.”
Multiple calibration and imaging methods have revealed a ring-like structure with a dark central region — the black hole’s shadow — that persisted over multiple independent EHT observations.
“Once we were sure we had imaged the shadow, we could compare our observations to extensive computer models that include the physics of warped space, superheated matter and strong magnetic fields. Many of the features of the observed image match our theoretical understanding surprisingly well,” remarks Paul T.P. Ho, EHT Board member and Director of the East Asian Observatory.
“This makes us confident about the interpretation of our observations, including our estimation of the black hole’s mass.”
The EHT links telescopes around the globe to form an Earth-sized virtual telescope with unprecedented sensitivity and resolution.
The EHT is the result of years of international collaboration, and offers scientists a new way to study the most extreme objects in the Universe predicted by Einstein’s general relativity during the centennial year of the historic experiment that first confirmed the theory.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/blackhole-750x369.jpg,SCI & TECH
Thai cave boy divers explore new tunnel in Vietnam,"
BANGKOK: Three divers who helped rescue a Thai football team last year have made a fresh discovery in Vietnam where they explored a tunnel that could expand the footprint of the world’s largest cave.
The team was invited to descend into a waterlogged pit in the Son Doong cave in central Vietnam that has never been explored and is believed to connect to nearby chambers.
They were forced back at 77 meters (252 feet) because they did not have enough oxygen to push further, but they think the tunnels could be 120 meters deep.

 If the tunnel connects to another cave, it would make Son Doong “easily the largest cave in the world and it would never be overtaken,” British cave expert Howard Limbert, who helped organise the dive, said Tuesday at a press conference announcing the find.
The three divers — Rick Stanton, Jason Mallinson and Chris Jewell — were part of the daring rescue to save 12 Thai footballers and their coach who were trapped in a cave for eighteen days last year.
Stanton — who found the boys on a ledge — said the painstaking task of safely leading the group out of the tunnel alive helped to prepare for the mission in Vietnam.
“Our planning and preparation is without parallel,” he said.

The team plans to return to Vietnam next year to try to link the tunnel to another cave near Son Doong, which is so big that it has its own ecosystem and weather patterns.
The cave in central Quang Binh province was first found by a local forager in 1991, but was not re-discovered for another 19 years because its entrance was hidden by thick surrounding jungle.
Only 30 percent of Vietnam’s Phong Nha national park — where Son Doong and a network of adjacent caves are located — has so far been explored.
Son Doong is the world’s largest cave by volume, big enough to house a New York city block — including 40-storey skyscrapers — according to Oxalis, which runs tours into the caves.
Proposed plans to build a cable car in the area have sparked anger among the Vietnamese public who fear it will harm the area’s wildlife and pristine views.
An official said Tuesday there were no plans to move ahead with the project despite offers from several companies.
“That is only in theory, in truth, to build a cable car there is no such project yet,” the vice chairman of Quang Binh province Tran Thien Dung said Tuesday.
Vietnam’s tourism industry is booming among domestic and foreign travellers alike, but the communist country has come under fire for failing to preserve landscapes as it rapidly expands the sector.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/Thai-divers-750x369.jpg,SCI & TECH
Yahoo strikes $117.5 million data breach settlement,"
SAN FRANCISCO: Yahoo has struck a revised $117.5 million settlement with millions of people whose email addresses and other personal information were stolen in the largest data breach in history.
The proposed class-action settlement made public on Tuesday was designed to address criticisms of U.S. District Judge Lucy Koh in San Jose, California. She rejected an earlier version of the accord on Jan. 28, and her approval is still required.
Koh said the original settlement was not “fundamentally fair, adequate and reasonable” because it had no overall dollar value and did not say how much victims might expect to recover. She also said the legal fees appeared to be too high.

 Yahoo, now part of New York-based Verizon Communications Inc, had been accused of being slow to disclose three data breaches affecting about 3 billion accounts from 2013 to 2016.
The new settlement includes at least $55 million for victims’ out-of-pocket expenses and other costs, $24 million for two years of credit monitoring, up to $30 million for legal fees, and up to $8.5 million for other expenses.
It covers as many as 194 million people in the United States and Israel with roughly 896 million accounts.
John Yanchunis, a lawyer for the plaintiffs, in a court filing called the $117.5 million the “biggest common fund ever obtained in a data breach case.” He did not immediately respond to requests for additional comment.
Separately, Verizon agreed to spend $306 million between 2019 and 2022 on information security, five times what Yahoo spent from 2013 to 2016. It also pledged to quadruple Yahoo’s staffing in that area.
“The settlement demonstrates our strong commitment to security,” Verizon said in a statement.
Yahoo agreed in July 2016 to sell its internet business to Verizon for $4.83 billion. Only later did it reveal the scope of the breaches, prompting a price cut to $4.48 billion. Verizon wrote off much of Yahoo’s value in December.
U.S. prosecutors charged two Russian intelligence agents and two hackers in connection with one of the breaches in 2017. One hacker later pleaded guilty.
The case is In re: Yahoo Inc Customer Data Security Breach Litigation, U.S. District Court, Northern District of California, No. 16-md-02752.
Comments comments  ",https://arynews.tv/wp-content/uploads/2016/09/yahoo-final1.jpg,SCI & TECH
"What are black holes, how do we know they exist!","
Astronomers are poised Wednesday to unveil the first direct image of a black hole and the surrounding whirlwind of white-hot gas and plasma inexorably drawn by gravity into its ravenous maw, along with the light they generate.
The picture will have been captured by the Event Horizon Telescope (EHT), a network of eight radio telescopes scattered across the globe.
Paul McNamara, an astrophysicist at the European Space Agency and project scientist for the LISA mission that will track massive black hole mergers from space, helped AFP put what he called an “outstanding technical achievement” into context.

 How do we know black holes exist?
“We think, of course, of a black hole as something very dark. But the mass it sucks in forms a so-called accretion disk that gets so hot it glows and emits light.
Over the years, we accumulated other indirect observational evidence -– X-rays coming off objects, for example, in other galaxies.
In September 2015, the LIGO gravitational wave detectors in the US made a measurement of two black holes smashing together.
All the evidence we have from around the universe -– X-rays, radio-waves, light -– points to these very compact objects, and the gravitational waves confirmed that they really are black holes, even if we have never actually seen one.”
What is an ‘event horizon’?
“At the centre of a black hole is something we call a ‘singularity’ -– a huge amount of mass shrunk down to an infinitely small, zero-dimensional point in space.
If you get a certain distance away from that singularity, the escape velocity drops under the speed of light. That’s the event horizon.
It is not a physical barrier -– you couldn’t stand on it. If you’re on the inside of it, you can’t escape because you would need infinite energy. If you are on the other side, you could escape — in principle.”
How big is a black hole?
“The diameter of a black hole depends on its mass but it is always double what we call the Schwarzschild radius.
If the Sun were to shrink to a singularity point, the Schwarzschild radius would be three kilometres, and the diameter would be six.
For Earth, the diameter would be 18 millimetres, or about three-quarters of an inch. The event horizon of the black hole at the centre of the Milky Way, Sagittarius A*, measures about 24 million kilometres across.
Sagittarius A* — which has four million times the mass of the Sun — is one of two black holes targeted by the EHT. The other, even bigger, is in the galaxy M87.”
What will the image look like?
“The Event Horizon Telescope is not looking at the black hole per se, but the material it has captured.
It won’t be a big disk in high resolution like in the Hollywood movie ‘Interstellar’. But we might see a black core with a bright ring — the accretion disk — around it.
The light from behind the black hole gets bent like a lens. No matter what the orientation of the disc, you will see it as a ring because of the black hole’s strong gravity.
Visually, it will look very much like an eclipse, though the mechanism, of course, is completely different.”
How is the image generated?
“The technical achievement is outstanding. Rather than having one telescope that is 100 metres across, they have lots of telescopes with an effective diameter of 12,000 kilometres — the diameter of Earth.
The data is recorded with very high accuracy, put onto hard disks, and shipped to a central location where the image is reconstructed digitally.
This is very, very, very long baseline interferometry -– over the entire surface of the Earth.”
Any threat to general relativity?
“Einstein’s theory of general relativity fits all the observations made so far related to black holes.
The gravitational wave signature from the LIGO experiments, for example, was exactly what the theory says would be expected.
But the black holes LIGO measured were small, only 60-100 times the mass of the Sun. Maybe black holes millions of times more massive are different. We don’t know yet.
We should see a ring. If we see something elongated on one axis, then it can no longer be a singularity — that could be a violation of general relativity.”
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/black-hole-750x369.jpg,SCI & TECH
Facebook says has made headway against abuses,"
MENLO PARK: Facebook has said it has made strides in its efforts to prevent online abuses in the Indian national election that starts this week but acknowledged that gaps remain in its “election integrity” efforts.
During a media tour of the company’s election operations center at its Menlo Park headquarters in California on Friday, company officials touted new fact-checking efforts for suppressing misinformation and technological advances such as the ability to detect when videos had been doctored.
But Katie Harbath, Facebook’s public policy director for global elections, said measures including a better system for verifying the buyers of political advertisements remained imperfect and called for more government regulation of ad-spending disclosures.

 Excoriated for failing to stop Russian manipulation in the 2016 U.S. presidential vote, Facebook has ramped up efforts to prevent abuses in subsequent elections, including the 2018 American midterms and the recent Brazilian and Mexican contests. Governments in many countries, including India and the UK, are contemplating strict new regulations for social media companies.
India, where Facebook has more users than in any other country, is shaping up as a major test. On April 1, the company said it had removed more than 500 accounts and 138 pages linked to India’s opposition Congress party for “coordinated inauthentic behavior,” Facebook’s term for the use of fake accounts and other deceptive methods to promote a message.
It also took down a page with 2 million followers which, according to Facebook’s review partner Atlantic Council think tank, was “pro-BJP” (India’s ruling Bharatiya Janata Party) and a supporter of Prime Minister Narendra Modi.
Harbath said the company can now quickly detect viral, politically sensitive stories and refer them for fact-checking by outside organizations. The officials also touted heavy investment in technology for detecting doctored videos and text inside pictures, but acknowledged that that they have been unable to stop some duplicates of videos that have been identified as spurious.
Facebook has partnered with seven fact-checkers in India. If a post is found to be untrue, the company says it reduces the circulation of such fake posts by more than 80 percent, but slightly modified versions of the same images, video or text can escape detection and spread further.
Reuters earlier this month found instances of edited posts circulating on Facebook which the company’s own fact-checkers had said were false.
Deceptive political advertising has become another hot-button problem for the company. Facebook has toughened the rules in India and political ads now include “published by” and “paid by” disclaimers. Users can also access a library that allows them to search and find out more about political advertisements.
Harbath said political ad purchases in India now require either a certificate from the Election Commission or a physical address in India, as well as a phone number and group name of the entity purchasing the ad.
While Facebook will check that the address and phone number are legitimate, the company agreed that the same person could make up multiple entities at the same address, without any available record of the original source of money.
“This is a great example, we think, of where there needs to be more regulation,” Harbath said.
Comments comments  ",https://arynews.tv/wp-content/uploads/2018/07/fix-facebook-750x368.jpg,SCI & TECH
"8723 fake social media accounts removed, FIA tells NA body","
ISLAMABAD: Federal Investigation Agency (FIA) officials said on Monday that 8,723 fake accounts on social media platforms were removed so far, ARY News reported.
The intelligence agency officials were briefing to a session of the National Assembly’s Standing Committee on Information Technology in Islamabad today.
It was told that the FIA cybercrime wing had received overall 29,577 complaints regarding social media of which 9,822 related to fake accounts.

 15,433 complaints pertain to the Facebook and 6067 for Twitter, FIA officials said.
During the session, Pakistan People’s Party (PPP) legislator Naz Baloch criticised authorities, saying that many fake social media pages were running on her name. She raised questions over miseries of other people if the authorities failed to control and shut fake social media accounts of a lawmaker.
Read More: FIA to collar people spreading fake news on social media
The NA body was apprised that 114 persons were currently performing duties at FIA cybercrime cell, whereas, the appointment of 400 more persons in the cell would be finalised in the near future.
The session was also attended by officials of Pakistan Telecommunication Authority (PTA). They said that the Facebook administration’s response to complaints was good instead of Twitter.
On February 15, The Federal Investigation Agency (FIA) had announced to launch a crackdown on social media users propagating false information
According to FIA officials, the action will be carried out against people using fake accounts to spread false information. They said complaints were also received regarding the hacking of accounts of government officials.
The freedom of expression will not be targeted, but no one will be allowed to blackmail anyone under this pretext.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/Social-media-accounts-1-750x369.jpg,SCI & TECH
China’s virtual reality arcades aim for real-world success,"
SHANGHAI: Chen Jiuxiao puts on virtual-reality goggles and is immediately transported to a snow-covered ski slope, down which she slaloms without ever leaving Shanghai.
“I felt weightless skiing down the mountain,” Chen, 25, gushes after re-emerging in the material world.
“The scenery around me was so authentic,” she adds.

 Chen, a hospitality worker, said she ventured into one of Shanghai’s VR arcades due to word of mouth from her tech-savvy friends.
China had an estimated 3,000 VR arcades in 2016, and the market was forecast to grow 13-fold between then and 2021 to amount to 5.25 billion yuan ($782 million), according to a joint report by iResearch Consulting Group and Greenlight Insights.
Add in the profits to be made from headsets, equipment, games and other products, and it’s little wonder that augmented-reality and virtual-reality industries are excited about China.
“Chinese growth in the next five years could see it dominate AR/VR long-term — and not by a small margin,” Silicon Valley consultancy Digi-Capital said in a report last year.
“China has the potential to take more than $1 of every $5 spent” in the industry globally by 2022, it added.
Quality shortage
One key factor is China’s government.
Tens of millions of Chinese have become obsessive players of mobile video games, causing concern that China was raising a generation of myopic youngsters addicted to battle games.
Authorities imposed curbs last year on the number of new game releases and playing time for youths, rattling the industry and shaving billions off the market value of big players including gaming giant Tencent.
But the government is pushing hard for China to become a world leader in next-generation technologies including artificial intelligence and autonomous vehicles. VR has been lumped into that favoured class, benefitting from a slew of preferential policies.
Chen Wei, manager of Shanghai VR arcade Machouse said VR was likely to avoid the fate of mobile video games in China.
He cites the relatively high cost of arcade play — up to 70 yuan ($10) or more for a 15-minute game — and of setting up home systems.
“It’s hard for minors to get addicted,” he said.
The nascent VR games industry suffers from a shortage of high-quality games, however.
At Shanghai’s VR+ Amusement Park, a new game lands only once every three months, officials there said.
VR explosion
Firms such as Tencent remain hesitant to dive in to the arcade scene until the sector reaches critical mass, analysts explained.
But the company, along with fellow Chinese giants Alibaba and Baidu, is investing in virtual online shopping and VR entertainment, all of which could trickle down into gaming.
Already a number of towns and cities in China have declared themselves incubator zones that are integrating VR into research, manufacturing, education and other spheres, luring in capital, according to Chinese reports.
Seekers VR, which is based in the eastern city of Wenzhou and owns a franchised chain of 200 arcades in more than 70 cities across China, is working with the Wenzhou government to establish a college focused on educating students about VR and using the technology in lessons.
“There is no dominant competitor in the VR industry since it is so immature, and we will bring more and more opportunity,” said Seekers VR’s CEO Belle Chen.
The expected wide-scale adoption in China of ultra-fast 5G networks is expected to further boost VR development, and foster growth in areas such as education and training, said Chen Wei.
He said: “There is no better way to learn skills, and at a lower cost, than VR. Even though VR is still educating users about what it is, it could explode someday.”
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/China-virtual-reality-arcades-750x369.jpg,SCI & TECH
"In astrophysics milestone, first photo of black hole expected","
WASHINGTON: Scientists are expected to unveil on Wednesday the first-ever photograph of a black hole, a breakthrough in astrophysics providing insight into celestial monsters with gravitational fields so intense no matter or light can escape.
The U.S. National Science Foundation has scheduled a news conference in Washington to announce a “groundbreaking result from the Event Horizon Telescope (EHT) project,” an international partnership formed in 2012 to try to directly observe the immediate environment of a black hole.
Simultaneous news conferences are scheduled in Brussels, Santiago, Shanghai, Taipei and Tokyo.

 A black hole’s event horizon, one of the most violent places in the universe, is the point of no return beyond which anything – stars, planets, gas, dust, all forms of electromagnetic radiation including light – gets sucked in irretrievably.
While scientists involved in the research declined to disclose the findings ahead of the formal announcement, they are clear about their goals.
“It’s a visionary project to take the first photograph of a black hole. We are a collaboration of over 200 people internationally,” astrophysicist Sheperd Doeleman, director of the Event Horizon Telescope at the Center for Astrophysics, Harvard &amp; Smithsonian, said at a March event in Texas.
The news conference is scheduled for 9 a.m. (1300 GMT) on Wednesday.
The research will put to the test a scientific pillar – physicist Albert Einstein’s theory of general relativity, according to University of Arizona astrophysicist Dimitrios Psaltis, project scientist for the Event Horizon Telescope. That theory, put forward in 1915, was intended to explain the laws of gravity and their relation to other natural forces.
Supermassive black holes
The researchers targeted two supermassive black holes.
The first – called Sagittarius A* – is situated at the center of our own Milky Way galaxy, possessing 4 million times the mass of our sun and located 26,000 light years from Earth. A light year is the distance light travels in a year, 5.9 trillion miles (9.5 trillion km).
The second – called M87 – resides at the center of the neighboring Virgo A galaxy, boasting a mass 3.5 billion times that of the sun and located 54 million light-years away from Earth. Streaming away from M87 at nearly the speed of light is a humongous jet of subatomic particles.
Black holes, coming in a variety of sizes, are extraordinarily dense entities formed when very massive stars collapse at the end of their life cycle. Supermassive black holes are the largest kind, devouring matter and radiation and perhaps merging with other black holes.
Psaltis described a black hole as “an extreme warp in spacetime,” a term referring to the three dimensions of space and the one dimension of time joined into a single four-dimensional continuum.
Doeleman said the project’s researchers obtained the first data in April 2017 from a global network of telescopes. The telescopes that collected that initial data are located in the U.S. states of Arizona and Hawaii as well as Mexico, Chile, Spain and Antarctica. Since then, telescopes in France and Greenland have been added to the network.
The scientists also will be trying to detect for the first time the dynamics near the black hole as matter orbits at near light speeds before being swallowed into oblivion.
The fact that black holes do not allow light to escape makes viewing them difficult. The scientists will be looking for a ring of light – radiation and matter circling at tremendous speed at the edge of the event horizon – around a region of darkness representing the actual black hole. This is known as the black hole’s shadow or silhouette.
Einstein’s theory, if correct, should allow for an extremely accurate prediction of the size and shape of a black hole.
“The shape of the shadow will be almost a perfect circle in Einstein’s theory,” Psaltis said. “If we find it to be different than what the theory predicts, then we go back to square one and we say, ‘Clearly, something is not exactly right.’”
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/blkhole-750x369.jpg,SCI & TECH
"Carmaker, Tencent tie up to develop self-driving cars software: report","
SEOUL: South Korean automaker Hyundai Motor Co and Chinese technology firm Tencent Holdings have signed a preliminary deal to develop software for driverless vehicles, South Korea’s Maeil Business Newspaper reported on Saturday.
Both companies plan to conduct joint research and development on safety and security systems for self-driving cars, which Hyundai seeks to roll out commercially by 2030, the report, which cited unnamed industry sources, said.
The agreement was signed on the sidelines of a business forum held in Seoul on Thursday by the South Korean government and China’s Guangdong province, it said.

 Hyundai and Tencent did not offer any immediate comments on the report.
The two companies are also exploring ways to utilize Tencent’s popular WeChat messaging app in developing China-targeted car models, the newspaper said.
Hyundai, the world’s 5th largest automaker together with affiliate Kia Motors, has been fostering partnerships with self-driving tech and social media firms as it aims to introduce highly automated vehicles by 2020 and fully autonomous vehicles by 2030.
Hyundai Mobis, another affiliate of the car maker, clinched an agreement last month with Russia’s largest internet search engine Yandex to jointly develop control systems for driverless vehicles.
Shenzhen-based and Hong Kong-listed Tencent has also ventured into self-driving tech and had advertised to recruit engineers in Silicon Valley last year.
Comments comments  ",https://arynews.tv/wp-content/uploads/2017/11/tencent.jpg,SCI & TECH
‘I never said Dilwale is like Inception’,"
Bollywood actor Varun Dhawan has finally explained the remark which started a social media storm and is still the most frequently asked question from the ‘Student of The Year’ star.
In the year 2015, after the trailer launch of ‘Dilwale’, the actor reportedly compared the Rohit Shetty movie with acclaimed Hollwyood filmaker Christopher Nolan’s ‘Inception’ and has since been ridiculed online and have been questioned about the remark several times since the day he made the remark.
Recently, in an interview with Arbaaz Khan, the actor denied comparing the two movies but also explained why the statement was attributed to him.

 “Let me explain it, for the last time, people can also see that clip online, the thing was that the (Dilwale) trailer was launched and one man told the press that we couldn’t understand anything (about the plot) from the trailer, so I was there and I tried to become a little cheeky and asked him did you see the Inception trailer? did you understand the trailer? so in the same way you didn’t understand this trailer,” said Dhawan.
The actor maintained that it may be a stupid statement but he never compared the two movies and it was some journalist who attributed this comparison statement to him.

Dilwale, the 2015 high-budget venture, starring heavy weights like Sharukh Khan and Kajol along with Varun Dhawan and Kriti Sanon flopped badly despite trying to capitalise on the popularity of the lead pair and a marketing campaign targeted at the ‘Dilwale Dulhania Le Jayenge’ audience.
Inception, starring Leonardo Di Caprio, was a hugely successful science fiction film and had nothing in common with the masala Bollywood flick.
Comments comments  ",https://arynews.tv/wp-content/uploads/2016/07/Varun-Dhawan1.jpg,LIFESTYLE
Salman Khan in trouble!,"
Bollywood superstar Salman Khan, who is busy shooting for his upcoming venture Dabbang 3, has landed himself in trouble again.
According to several reports in Indian media, the Archaeological Survey of India (ASI) has served notice to production firm of ‘Dabangg-3’.
The ASI has ordered the Dabbang team to remove two film set pieces constructed inside Jal Mahal in Mandu, Madhya Pradesh.

 
Namaste, Salaam Alaikum, Hello and a big thank you to all my fans &amp; the police of #madhyapradesh #maheshwar #dabangg3 @PDdancing @arbaazSkhan @Nikhil_Dwivedi pic.twitter.com/ubN1X33jI8
— Salman Khan (@BeingSalmanKhan) April 3, 2019

The notice, signed by the Mandu Sub Circle ASI Junior Conservation Assistant, has stated that permission for film shooting would be cancelled if the above directive is not followed. The notice says that the construction carried out by the film crew were in violation of the Ancient Monument and Archaeological Sites and Remains Act 1958 as well as other rules.

Shooting for #dabangg3 on the beautiful ghats of Narmada pic.twitter.com/iuolrQhXpt
— Salman Khan (@BeingSalmanKhan) April 2, 2019

Dabangg 3 is being directed by Prabhu Deva and produced by Arbaaz Khan. The movie is a prequel to the previous two Dabanggs and will see Salman in an interesting role.
Before Dabbabng 3, the superstar will be seen in Bharat where he will be seen alongside Katrina Kaif.
Comments comments  ",https://arynews.tv/wp-content/uploads/2017/01/SALMAN-KHAN.jpg,LIFESTYLE
Mohsin Abbas Haider reveals tattoo honoring his late daughter,"
Mohsin Abbas Haider is a well-known figure for his acting and singing skills in the entertainment industry.
He has recently been in the spotlight for his choice of controversial roles as well as opening up about the depression he went through in his life.













View this post on Instagram



















#VeenuKayBaba 👨‍👧 Photography: @mohsinkhawarphotography Tattoo Art: @sadaf.m.saeed
A post shared by  Mohsin Abbas Haider (@mohsinabbashaider) on Apr 8, 2019 at 12:14am PDT



 
Now, in a touching post Haider has shared his picture on social account revealing tattoo of his daughter’s name written on his chest right over the heart that reads #VeenuKayBaba. The expressions on his face show how deeply he has been in love with the late little angel and the tattoo apparently is a tribute to her.













View this post on Instagram



















– I’ve Finally got a Reason to Live After All These Years – 😌 #MAHveenAbbasHaider #BabyGirl #ProudFather #Blessed #ALHUMDULILAH 🙏👨‍👧
A post shared by  Mohsin Abbas Haider (@mohsinabbashaider) on Oct 30, 2017 at 3:43am PDT



Mohsin Haider’s daughter, Mahveen had passed away because of an illness about a year ago.
In January this year, he had revealed his battle with depression on his Instagram account before quickly deleting the post. The ‘Meri Guriya‘ actor had written: “Depression is all set to kill me soon. Just wanted to say thanks to the people who caused it.”













View this post on Instagram























A post shared by Mohsin Abbas Haider (@mohsinabbashaider) on Dec 15, 2017 at 11:45am PST



The very next day, the singer-cum-actor thanked all his fans and fellow celebrities for their messages and revealed that talking about his condition helped him a lot.
“I think talking about it (depression) helped me a lot, I am not that kind of a guy who shares details of his personal life but you do it when you reach a certain point and with the messages I received I can say that it helped me a lot so one should talk about depression,” Haider said in a video on his Instagram account.
Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/Mohsin-Abbas-Haider-750x369.jpg,LIFESTYLE
Game of Thrones cast share their favorite moments from eight years’ journey,"
As if we were not enough excited about the final battle, HBO gave us another reason to feel even more exuberant with its new video wherein the cast ofGame of Thrones (GoT) are cherishing their favorite moments from their eight-year long journey.
The heartwarming video features several members of the GoT cast recollecting their favorite instances on the set throughout almost a decade.
Emilia Clarke fell off her horse on her first day of shooting forGame of Thronesas Daenerys, the actor laughed as she revealed her behind the curtain scene in the video.

 All actors were seen talking about the iconic characters they played, and the transformation and improvement that followed in their acting through the course.
Sophie Turner unveils how she learned so much from Lena Heady as Sansa did from Cersei in the popular TV show.
Above every actor’s moments, we can surely say that the most lovely and nexpected story was shared by The Hound, as the actor made a startling revelation about crying during the Red Wedding.

After listening to all exceptional scenes by the actors themselves from previous seasons, it is quite soothing to remind ourselves that the final season ofGame of Thronesis almost around the corner – yes, it is coming – with its first episode coming out April 14.

Comments comments  ",https://arynews.tv/wp-content/uploads/2019/04/5cac3188f41eb-750x430.jpg,LIFESTYLE
