title,news,img-url,category,summery,opinion 
"China home to 20 million Muslims, over 35,000 mosques guarantees normal religious practices: Spokesperson","
BEIJING (APP) - China Wednesday said it guaranteed normal religious practices and respect the customs of religious believers and asked the western media to abide by journalistic ethics while reporting about vocational training institutions in Xinjiang.
“First of all, I want to correct you again. I don’t know what the ‘re-education camp’ you are talking about,” Chinese foreign ministry’s spokesperson Lu Kang said during his routine briefing while responding to a reporter who claimed that re-education camp in Xinjiang were linked to demolitions of Muslims mosques across China.
“We have said many times that the vocational skills education and training institutions established in Xinjiang have a very clear purpose,” he added.
The spokesperson informed that like other countries in the world, the Chinese government was taking preventive measures based on the need to fight terrorism and de-extremism.
“Such measures may be different in different countries, but the objectives are the same,” he added.
Lu Kang said, “As for your reference to the existence of anti-Islamism in China, I can tell you responsibly that there is no such situation.”
He said China implemented the policy of freedom of religious belief, adding, “Like other countries, we manage religious affairs in accordance with the law, resolutely oppose and combat religious extremism, and at the same time guarantee the normal religious needs of religious believers and respect the customs of religious believers.”
The spokesperson said China had more than 20 million Muslims and more than 35,000 mosques. The majority of religious believers could freely engage in religious activities in accordance with the law.
“I hope that the relevant media should not be keen on some untrue words, let alone concoct false news, but should abide by the journalistic professional ethics,” he added.
Two separate groups of Beijing-based diplomats and journalized had visited vocational training centers in Kashgar and Hotian in Xinjiang Uygur autonomous region.
They were briefed that vocational education centers had proved effective in eliminating religious extremism in the region.
They were told that these centers were not concentration or re-education camps as portrayed in some media reports rather they were like boarding schools where trainees enjoy free food and accommodations, learn languages, study laws and acquire skills. ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487483_14698602.jpg,world,"Lu Kang said, “As for your reference to the existence of anti-Islamism in China, I can tell you responsibly that there is no such situation.”
He said China implemented the policy of freedom of religious belief, adding, “Like other countries, we manage religious affairs in accordance with the law, resolutely oppose and combat religious extremism, and at the same time guarantee the normal religious needs of religious believers and respect the customs of religious believers.”
The spokesperson said China had more than 20 million Muslims and more than 35,000 mosques.",positive
India PM's party fields candidate accused in bomb blast,"
NEW DELHI (AFP) - The ruling party of India s Prime Minister Narendra Modi announced Wednesday it will field a candidate accused of involvement in a deadly 2008 bomb blast in the country s ongoing national election.
Pragya Singh Thakur, a 48-year-old female monk, is out on bail while she faces charges related to the attack that killed six people.
She announced Wednesday that she will run for a seat in the city of Bhopal on the ticket of Modi s Bharatiya Janata Party (BJP).
Thakur, a firebrand speaker, made national headlines after the blast close to a mosque in western Maharashtra state s Malegaon city that also injured around 100 people.
She was arrested shortly after the attack and was described by authorities as a leading plotter.
Indian law allows candidates facing court cases to run up until the time of any conviction.
""All conspiracies against me have failed. I am an ascetic monk and will ensure justice and respect for my country,"" Thakur said, clad in traditional Hindu saffron clothes, at a press conference in Bhopal.
""I am confident, fully confident. I am ready for politics and (this) religious war,"" she added, flanked by regional party leaders.
Thakur was released on bail in 2017 and has had one charge against her dropped but still faces other charges in the ongoing trial.
Her candidacy in Bhopal -- a BJP stronghold constituency in a key heartland state -- is expected to polarise local voters.
Her main rival is the outspoken and controversial Digvijaya Singh, from the opposition Congress party.
Hindu nationalists accuse Singh of using the term ""saffron terror"", which they view as objectionable, to refer to acts of violence by right-wing extremists targeting areas with large Muslim populations.
India s election is taking place in seven phases, with voting in Bhopal not scheduled until May 12.
Results in the vote, the world s largest, are expected on May 23.
The election is seen as a referendum on Modi, who is seeking a second term from the country s 900 million voters.
The opposition Congress party has tried to undermine support for Modi by pointing to his lacklustre economic performance in the last five years.
The BJP meanwhile has focus on Modi s key social schemes and a hardline nationalist stance.",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487480_92565110.jpg,world,The opposition Congress party has tried to undermine support for Modi by pointing to his lacklustre economic performance in the last five years.,positive
Security shutdowns and patrols as tense Kashmir prepares to vote,"
SRINAGAR (AFP) - Security forces shut down roads and stepped up patrols Wednesday in the restive Indian state of Kashmir, a day before voters in the region go to the polls.
Tens of thousands of security forces have poured into the state ahead of Thursday s vote, which is the second phase of India s massive elections.
Tensions have skyrocketed in Kashmir since a February suicide attack that killed 40 Indian paramilitaries and led to India and Pakistan exchanging cross-border strikes.
The two countries, which both control part of divided Kashmir, briefly appeared on the brink of war after the exchange of fire, though a more serious clash was averted.
But Indian authorities are taking no chances during voting, deploying tens of thousands of security forces to the state to join the half a million soldiers already stationed there. ""We have made elaborate security arrangements for peaceful polling,"" Swayam Prakash Pani, inspector general of the local police force, told AFP.
All civilian vehicles have been banned from the city s main boulevard, which leads to a poll material distribution centre.
Across the city, police and paramilitary troops in combat fatigues and wielding automatic rifles have been deployed, including along the banks of the Jhelum river that winds through Srinagar.
Barbed wire barricades have been erected and police have issued traffic advisories asking residents to avoid parts of the city. Many residents have simply opted to stay home, with the traffic in the city dominated by troops and polling staff moving in military vehicles.
A local private transport operator said the government had hired more than 3,000 vehicles to ferry polling officials around parts of the state during the vote. Security measures taken after the February attack have stirred some resentment, in particular new restrictions on a 200-kilometre stretch of key highway that runs north-south in the state.
After the attack, the stretch of road was ordered closed every Sunday and Wednesday while government forces move along it. Earlier this month, a patient died inside an ambulance that was forced to stop on the highway as a police convoy moved along it. On Wednesday, authorities briefly lifted the restrictions, but they are otherwise expected to remain in place until the elections are over.
 

War of words

India and Pakistan have disputed control of Kashmir since the two countries won their freedom from British rule in 1947. The rivals have fought two wars over the Himalayan territory and came close to waging a third with cross-border air raids in February. But the vote also comes against the backdrop of a bitter war of words between Prime Minister Narendra Modi s ruling party and pro-India politicians in Kashmir over two contentious constitutional articles.
Modi s Hindu nationalist Bharatiya Janata Party has long sought to repeal Articles 370 and 35A, which give residents of Kashmir exclusive access to local land, state government jobs and higher education spots.
Opponents argue that the articles give Kashmir a status that sets it apart from the rest of India. But supporters of the articles in Kashmir say their repeal would risk changing the demographics of the Muslim-majority state. They also accuse Modi of exploiting tensions in Kashmir in a bid to pander to nationalist Hindu voters.
The prime minister -- who is seeking a second term from the country s 900 million voters in the record-breaking election -- campaigned only in Hindu-majority parts of the state. Another five days of voting strung out over several weeks will follow Thursday s polls, with results expected on May 23.",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487478_79448972.jpg,world,"Tens of thousands of security forces have poured into the state ahead of Thursday s vote, which is the second phase of India s massive elections.",neutral
Egypt sets referendum on extending Sisi's rule for April 20-22,"
(AFP) – Egypt on Wednesday set a referendum for April 20-22 on sweeping consitutional changes including amendments that could extend President Abdel Fattah al-Sisi s rule until 2030.
""The referendum process ... will take place inside Egypt... from April 20-22,"" Lashin Ibrahim, head of the National Election Authority said at a press conference.
The announcement came after Egypt s parliament on Tuesday overwhelmingly passed the changes, despite complaints from critics that they are ""unconstitutional"" and designed to ""consolidate authoritarianism"".
The amendments extend presidential terms from four to six years, but maintain a limit of two terms.
Under the changes, Sisi s current term will be prolonged to 2024 from 2022 and he would then be allowed to run for another six-year term.
The constitutional changes also include giving the military greater influence in political life, granting Sisi wide control over the judiciary and broadening the jurisdiction of military courts over civilians.
As a military chief, Sisi led the army s overthrow of elected president Mohamed Morsi in 2013 following mass protests against the Islamist leader s rule.
He won his first term as president in 2014 and was re-elected in March 2018 with more than 97 percent of the vote, after standing virtually unopposed.
His government has been widely criticised by human rights groups for the repression of political opponents.
 ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487474_84991526.jpg,world,"""The referendum process ... will take place inside Egypt... from April 20-22,"" Lashin Ibrahim, head of the National Election Authority said at a press conference.",neutral
India cancels poll in southern area over 'vote buying',"
NEW DELHI (AFP) - Indian election authorities have cancelled voting in a southern region of the country after seizing more than 110 million rupees ($1.5 million) they believe was meant to influence the outcome, officials said Wednesday.
It is the first time a ballot has been cancelled in a national election over attempted vote-buying, officials said.
The decision comes as Indians vote in a mammoth national election being held over several phases, the next of which begins Thursday.
But voters in the Vellore constituency in coastal Tamil Nadu state will not be going to the polls as scheduled after the Election Commission of India ruled there were fears of a ""systematic design to influence voters"".
The ruling came after authorities seized more than 110 million rupees from a candidate in the run-up to the vote.
The commission said late Tuesday that the environment in Vellore was no longer conducive to ""free and ethical"" elections.
No fresh date has been announced for polling in the constituency.
Nearly 100 constituencies in 13 states go to the polls Thursday in the second round of the seven-phase election that began on April 11.
Almost 900 million voters are eligible to cast their votes to elect 543 members to the lower house of the parliament, with results expected on May 23.
Attempts to secure votes in return for cash, liquor, electronic gadgets and even goats have been reported across Tamil Nadu in the run-up to voting.
More than 1.3 billion rupees ($18.7 million) and one ton of gold worth 3 billion rupees have been seized in the state since the poll dates were announced on March 10.
Elsewhere in the country, polls have been delayed by five days in parts of the northeastern state of Tripura over security fears.
Polls will be held there on April 23 instead of Thursday.
And in the country’s east, Bangladeshi star actor Ferdous Ahmed has been forced to leave India after he was discovered campaigning for a candidate from the opposition Congress party, officials at the Bangladesh High Commission in Kolkata said. ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487397_94033318.jpg,world,"
NEW DELHI (AFP) - Indian election authorities have cancelled voting in a southern region of the country after seizing more than 110 million rupees ($1.5 million) they believe was meant to influence the outcome, officials said Wednesday.",positive
Indian Navy helicopter crashed in Arabian sea ,"
NEW DELHI (Dunya News) – Indian Navy helicopter crashed after developing a technical failure in Arabian sea last week, the naval branch of the Indian Armed Forces disclosed on Tuesday.
The navy has claimed to have averted ‘a major catastrophe’ as their Chetak helicopter ditched at Arabian sea.
However, all crew members were reported safe.
It said a board of inquiry has been ordered to investigate the cause of the technical failure leading to the loss of the helicopter.
The helicopter was part of an Indian naval warship which was deployed in the Arabian sea.
The navy officials admitted that a technical failure occurred in the helicopter before it crashed. ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487382_38601012.jpg,world,"
NEW DELHI (Dunya News) – Indian Navy helicopter crashed after developing a technical failure in Arabian sea last week, the naval branch of the Indian Armed Forces disclosed on Tuesday.",negative
New Zealand disarms police as terror threat level lowered,"
WELLINGTON (AFP) - New Zealand police on Wednesday ended the routine arming of frontline officers as the terrorism threat level was lowered a month after the Christchurch mosques massacre.
Police and security agencies reduced the threat level from high to medium, meaning authorities judge that another attack, violent criminal behaviour, or violent protest remains ""feasible"" rather than ""very likely"".
The level is still higher than it was before the March 15 attacks, when the threat was deemed to be ""low"".
Prime Minister Jacinda Ardern said ""there is no current specific threat"", but the security agencies believed the medium level ""accurately reflects our current status"".
Frontline New Zealand police have historically not carried firearms and many people were shocked to see them heavily armed after 50 Muslims were gunned down while at Friday prayers.
Police commissioner Mike Bush said with the easing of the security threat level, the police had reassessed their position on arming frontline staff and the carrying of weapons would now be decided on a case-by-case basis.
The decision was made after ""significant consultation"" with mosques and Islamic Centres in relation to ongoing security, although Bush said he would not release details.
""There was never any intention for the routine carriage of firearms to continue indefinitely,"" Bush said.
""Generally this means frontline staff will transition back to our normal approach regarding carriage and access to firearms.
The police also released a timeline of the mosque attacks, showing it took 18 minutes from the time of the first emergency call to the apprehension of the alleged shooter.
A 28-year-old Australian, Brenton Tarrant, a self-avowed white supremacist, faces 50 murder charges and 39 of attempted murder over the attack.  ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487361_61603379.jpg,world,"Police and security agencies reduced the threat level from high to medium, meaning authorities judge that another attack, violent criminal behaviour, or violent protest remains ""feasible"" rather than ""very likely"".",negative
Valley of the dolls: scarecrows outnumber people in Japan village,"
NAGORO (AFP) - In the tiny village of Nagoro, deep in the mountains of western Japan, the wind howls down a deserted street with not a living soul to be seen.
But yet the street appears busy, dotted with life-sized dolls that outnumber humans 10 to one, the product of a one-woman bid to counter the emptiness and loneliness felt in Nagoro, like many Japanese villages decimated by depopulation.
Nagoro, around 550 kilometres (400 miles) southwest of Tokyo, has become known as the valley of dolls after local resident Tsukimi Ayano began placing scarecrows on the street to inject some life into her depopulated village.
""Only 27 people live in this village but the number of scarecrows is tenfold, like 270,"" the 69-year-old doll maker told AFP in an interview at her home.
It all started 16 years ago when the dexterous Ayano created a scarecrow dressed in her father’s clothes to prevent birds eating the seeds she had planted in her garden.
""A worker who saw it in the garden thought it really was my father... he said hello but it was a scarecrow. It was funny,"" recalled Ayano.
Since then, Ayano has not stopped creating the life-size dolls, made with wooden sticks, newspapers to fill the body, elastic fabrics for skin and knitting wool for hair.
The skillful craftswoman needs only three days to make an adult-sized doll that are now scattered all around the village.
The secret to breathing life into the dolls? Applying pink colour to the lips and cheeks with a make-up brush, revealed Ayano.
At the local school, she has placed 12 colourful child-sized dolls at desks, positioned as if part of a lively class poring over their books.
The school closed seven years ago as there was no one left to teach, she recalled sadly.
""Now there are no children. The youngest person here is 55 years old.""
Down the street, a ""family"" of scarecrows lounges in front of an abandoned grocery shop while a doll dressed as an old farmer window-shops next door.
Near the bus stop, a group of scarecrows gathers as another ""father"" doll pulls a cart full of ""children.""

‘It’s lonely now’ 


While never humming with people, Ayano remembers as a child that Nagoro was once a well-to-do place with some 300 residents and labourers supported by the forestry industry and dam construction work.
""People gradually left... It’s lonely now,"" she said. ""I made more dolls as I remembered the time when the village was lively.""
Nagoro’s plight is replicated all around Japan, as the world’s third-largest economy battles a declining population, low birth rate and high life expectancy.
The country is on the verge of becoming the first ""ultra-aged"" country in the world, meaning that 28 percent of people are aged 65 or above.
The latest government report shows that 27.7 percent of a population of 127 million -- one in four people -- are aged 65 or older and the figure is expected to jump to 37.7 percent in 2050.
According to experts, around 40 percent of Japan’s 1,700 municipalities are defined as ""depopulated.""

‘Extremely difficult’ 


After World War II, when forestry and agriculture were the main economic drivers, many Japanese lived in rural villages like Nagoro. But young people started to leave for Tokyo in the 1960s, said Takumi Fujinami, economist at the Japan Research Institute.
""The economy was booming in Tokyo and industrial areas at that time. They were the only places people could earn money, so a lot of young people moved there,"" he said.
Prime Minister Shinzo Abe has pledged to revive regions outside Tokyo by pumping in tens of billions of yen, but this is not enough to stop young people from leaving their hometowns to work in Tokyo, Fujinami said.
""In order to combat depopulation, we need people moving in to depopulated areas. But recovering the population is extremely difficult,"" he said.
""Instead, it’s important to increase income or improve working conditions for young people in rural areas.""
For example, companies in rural areas tend to have fewer holidays than those in Tokyo, he said.
""We need to create communities where young people can make a long-term living ,"" Fujinami said, adding that subsidising them to move in is not enough.
While there is little evidence of citizens returning to Nagoro, Ayano’s dolls have attracted flesh-and-blood people from as far afield as the US and France.
""Before I started making scarecrows, nobody stopped by. Now many people visit here,"" she said.
""I hope Nagoro will become lively again and many people come here for sightseeing.""
""I don’t know what Nagoro will look like in 10 or 20 years... but I’ll keep on making dolls."" ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487358_19452946.jpg,world,"They were the only places people could earn money, so a lot of young people moved there,"" he said.",positive
Trump vetoes bill to end US support for Saudi-led Yemen war,"
WASHINGTON (AFP) - President Donald Trump on Tuesday vetoed a resolution from Congress directing him to end US support for the Saudi-led war in Yemen, the second such move of his presidency.
The resolution was a harsh bipartisan rebuke to Trump that took the historic step of curtailing a president s war-making powers -- a step he condemned in a statement announcing his veto.
""This resolution is an unnecessary, dangerous attempt to weaken my constitutional authorities, endangering the lives of American citizens and brave service members, both today and in the future,"" Trump said.
The veto was the second of his presidency, after he overrode a congressional resolution that aimed to reverse the border emergency he declared in order to secure more funding for his wall between the United States and Mexico in March.
Vetoing the measure is an ""effective green light for the war strategy that has created the world s worst humanitarian crisis to continue,"" said International Rescue Committee president and CEO David Miliband.
""Yemen is at a breaking point with 10 million people on the brink of famine. There are as many as 100 civilian casualties per week, and Yemenis are more likely to be killed at home than in any other structure.""
Trump argued that US support for the bloody war between the Saudi-backed Yemeni government and Iran-aligned Huthi rebels was necessary for a variety of reasons, ""first and foremost"" to ""protect the safety of the more than 80,000 Americans who reside in certain coalition countries.""
These countries ""have been subject to Huthi attacks from Yemen,"" he said, referring to drone and missile strikes the Saudi-led coalition has either claimed were intercepted or denied altogether.
The president also said the resolution would ""harm the foreign policy of the United States"" and ""harm our bilateral relationships.""
And it would ""negatively affect our ongoing efforts to prevent civilian casualties and prevent the spread of terrorist organizations such as Al-Qaeda in the Arabian Peninsula and ISIS, and embolden Iran s malign activities in Yemen,"" Trump said, referring to two Sunni Muslim militant groups and his Shiite bete noire.
The resolution, which passed the US House of Representatives earlier this month and the Senate in March, was a historic milestone, as it was the first time in history that a measure invoking the 1973 War Powers Resolution reached the president s desk.
Democrats argued that US involvement in the Yemen conflict -- through intelligence-sharing, logistical support and now-discontinued aerial refueling -- is unconstitutional without congressional authority.
Speaker of the House Nancy Pelosi -- the country s most senior Democratic politician -- took aim at Trump s veto in a series of tweets on Tuesday.
""The conflict in Yemen is a horrific humanitarian crisis that challenges the conscience of the entire world,"" Pelosi wrote. ""Yet the President has cynically chosen to contravene a bipartisan, bicameral vote of the Congress & perpetuate America s shameful involvement in this heartbreaking crisis.""
Senator Bernie Sanders, a lead author of the Yemen resolution and a Democratic 2020 presidential candidate, said that ""the people of Yemen desperately need humanitarian help, not more bombs.""
""I am disappointed, but not surprised, that Trump has rejected the bi-partisan resolution to end U.S. involvement in the horrific war in Yemen,"" Sanders tweeted.
Critics of the intervention warn that Saudi forces are likely using US weapons to commit atrocities in the four-year war.
Some 10,000 people have been killed in Yemen over the past four years, according to the World Health Organization, although rights groups say the toll could be five times higher.
Both the Saudi-led alliance and Huthi rebels have been accused of acts that could amount to war crimes, while the coalition has been blacklisted by the United Nations for killing and maiming children.
 ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487347_76017416.jpg,world,"Trump argued that US support for the bloody war between the Saudi-backed Yemeni government and Iran-aligned Huthi rebels was necessary for a variety of reasons, ""first and foremost"" to ""protect the safety of the more than 80,000 Americans who reside in certain coalition countries.""",positive
UN in negotiations on Libya ceasefire,"
UNITED NATIONS (AFP) - United Nations Security Council diplomats began negotiations Tuesday on a British-drafted resolution that would demand an immediate ceasefire in Libya after forces loyal to commander Khalifa Haftar launched an offensive on Tripoli.
The proposed text seen by AFP warns that the offensive by Haftar s Libyan National Army (LNA) ""threatens the stability of Libya and prospects for a United Nations-facilitated political dialogue and a comprehensive political solution to the crisis.""
The council ""demands that all parties in Libya immediately de-escalate the situation, commit to a ceasefire, and engage with the United Nations to ensure a full and comprehensive cessation of hostilities throughout Libya,"" the draft says.
After Britain circulated the text late Monday, a first round of negotiations was held during which Russia raised objections to references criticizing Haftar, diplomats said.
""They were very clear. No reference anywhere,"" a council diplomat said.
Britain was hoping to bring the measure to a vote at the council before Friday, but diplomats pointed to Russia s objections as a hurdle.
At least 174 people have been killed and more than 18,000 displaced since Haftar ordered his forces to march on Tripoli on April 4, according to UN figures. A rocket attack on the city killed two people and injured four on Tuesday.
Last week, Russia blocked a draft council statement that would have called on Haftar s forces to halt their advance on Tripoli.
The proposed measure echoed a call for a ceasefire by UN Secretary-General Antonio Guterres, who was in Libya to personally advance prospects for a political solution when the offensive was launched.
Haftar, seen by his allies Egypt and the United Arab Emirates as a bulwark against Islamists, has declared he wants to seize the capital, now controlled by a UN-recognized government and an array of militias.
Haftar backs a rival administration based in eastern Libya that is refusing to recognize the authority of the Tripoli government.
The draft resolution calls on all sides in Libya ""immediately to re-commit"" to UN peace efforts and urges all member-states ""to use their influence over the parties"" to see that the resolution is respected.
Resolutions adopted by the council are legally binding.
Diplomats have long complained that foreign powers backing rival sides in Libya threatened to turn the conflict into a proxy war.
Saudi Arabia is also seen as a key Haftar supporter, while Qatar -- which has tense ties with Riyadh and Abu Dhabi -- has called for stronger enforcement of the UN arms embargo to keep weapons out of Haftar s hands.
Russia and France, two permanent council members, have praised Haftar s battlefield successes in defeating Libyan armed groups aligned with the Islamic State in the south of the country.
Haftar s offensive on the capital forced the United Nations to postpone a national conference that was to draw up a roadmap to elections, meant to turn the page on years of chaos since the 2011 ouster of Moamer Kadhafi.
Guterres has said that serious negotiations on Libya s future cannot resume without a ceasefire.
 ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487346_50695608.jpg,world,"
UNITED NATIONS (AFP) - United Nations Security Council diplomats began negotiations Tuesday on a British-drafted resolution that would demand an immediate ceasefire in Libya after forces loyal to commander Khalifa Haftar launched an offensive on Tripoli.",positive
Muslim-majority Indonesia votes in its biggest-ever election,"
JAKARTA (AFP) - Indonesia kicked off one of the world s biggest one-day elections Wednesday, pitting president Joko Widodo against ex-general Prabowo Subianto in a race to lead the Muslim-majority nation.
More than 190 million Indonesians are set to cast a ballot as polls opened shortly after 7:00 am local time (2200 GMT Tuesday) in restive Papua. The vote is slated to end at 1:00 pm (0600 GMT) in Sumatra at the other end of the volcano-dotted archipelago.
Some voters went to their local mosque before casting ballots, as the daily call to prayer sounded across a nation that is nearly 90 percent Muslim.
A record 245,000 candidates are running for public office, from the presidency and parliamentary seats to local positions -- the first time all are being held on the same day.
Opinion polls show Widodo, 57, is a clear favourite -- but he faces a tough challenge from Subianto, 67, who has leaned on a fiery nationalist ticket and warned he will challenge the results over voter-list irregularities if he loses.
Subianto narrowly lost to Widodo in 2014 elections, and unsuccessfully challenged those results.
Voters will flock to more than 800,000 polling stations where they ll punch holes in ballots -- to make clear their candidate choice -- and then dip a finger in Muslim-approved halal ink, a measure to prevent double-voting in a graft-riddled country where ballot-buying is rife.
The polls present a huge logistical challenge in a country stretching 4,800 kilometres across more than 17,000 islands with a population of more than 260 million, including hundreds of ethnic groups and languages.
Officials were moving cardboard ballot boxes by motorbikes, boats and planes -- as well as elephants and horses -- to reach mountaintop villages and communities deep in the jungle.
A series of so-called ""quick counts"" are expected to give a reliable indication of the presidential winner later Wednesday. Official results are not expected until May.
The poll has been punctuated by bitter mudslinging and a slew of fake news online that threatens to sway millions of undecided voters.
Widodo has campaigned on his ambitious drive to build much-needed roads, airports and other infrastructure across Southeast Asia s largest economy.
But his rights record has been criticised owing to an uptick in discriminatory attacks on religious and other minorities, including a small LGBT community, as Islamic hardliners become more vocal in public life.
His choice of conservative cleric Ma ruf Amin as his running mate has also raised fears about the future of Indonesia s reputation for moderate Islam.
Raised in a bamboo shack in a riverside slum, the soft-spoken Widodo stands in stark contrast to Subianto, whose strongman image is underscored by a penchant for slamming lecterns as he accuses Jakarta of selling the country off to foreign interests.
Subianto -- joined by running mate Sandiaga Uno, a 49-year-old wealthy financier -- has courted Islamic hardliners, promised a boost to military and defence spending and, taking a page from US President Donald Trump, vowed to put ""Indonesia first"" by reviewing billions of dollars in Chinese investment.
Subianto s long-held presidential ambitions have been dogged by strong ties to the Suharto dictatorship, which collapsed two decades ago, and a chequered past.
He ordered the abduction of democracy activists as the authoritarian regime collapsed in 1998, and was accused of committing atrocities in East Timor.
 ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487345_25279611.jpg,world,"A record 245,000 candidates are running for public office, from the presidency and parliamentary seats to local positions -- the first time all are being held on the same day.",positive
Saudi king hosts Abu Dhabi crown prince amid Sudan turmoil,"
RIYADH (AFP) - Saudi Arabia s King Salman on Tuesday hosted Abu Dhabi s crown prince for talks, state media said, after the Gulf allies threw their support behind Sudan s military rulers who ousted veteran leader Omar al-Bashir.
Abu Dhabi s Prince Mohammed bin Zayed discussed ""regional developments"" with the king and his powerful son, Crown Prince Mohammed bin Salman, the official Saudi Press Agency said in a brief report.
After weeks of silence on Sudan s political turmoil, Saudi Arabia and the UAE on Sunday released a brief reaction to Bashir s toppling following months of street protests, calling for ""stability"" and a ""peaceful transition"".
Saudi Arabia and the UAE both voiced backing for Sudan s Transitional Military Council, with Riyadh promising an aid package to Sudanese people.
Sudan plays a key role in the regional interests of Saudi Arabia and its allies, siding with Riyadh against Shiite Iran and providing troops in the Saudi-led coalition fighting in the Yemen war.
A senior Sudanese military official on Monday said troops from his country will remain in Yemen until the Arab alliance achieves its goals.
Saudi Arabia and the UAE intervened in the Yemen war in 2015 to fight Iran-aligned Huthi rebels.
The Gulf powerhouses are also following events in Libya, where forces loyal to warlord Khalifa Haftar launched an offensive on Tripoli, now controlled by a UN-recognised government and an array of militias.
Haftar s close ties to Saudi Arabia and the UAE are critical to his campaign, observers say.
Saudi Arabia is said to have recently pledged tens of millions of dollars to the warlord s forces, according to the Wall Street Journal. 
 ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487344_26336526.jpg,world,"Sudan plays a key role in the regional interests of Saudi Arabia and its allies, siding with Riyadh against Shiite Iran and providing troops in the Saudi-led coalition fighting in the Yemen war.",neutral
