title,news,img-url,category 
ADB predicts Pakistan's economic growth to go down to 3.9pc in 2019,"
(Dunya News) – Following a pronounced widening of the country’s balance of payments deficit in 2018, the Asian Development Bank (ADB) has forecast Pakistan’s economic growth to go down to 3.9 percent in fiscal year 2019.
In its report titled “Asian Development Outlook (ADO) 2019,” the bank said Pakistan’s GDP growth is forecast to drop to 3.9% in FY2019 as “macroeconomic challenges continue and despite steps to tighten fiscal and monetary policies to rein in high and unsustainable twin deficits.”
The report said, “Until macroeconomic imbalances are alleviated, the outlook is for slower growth, higher inflation, pressure on the currency, and heavy external financing needed to maintain even a minimal cushion of foreign exchange reserves. Recurrent crises in the balance of payments require that firms become more export competitive.”
The ADB report mentioned inflation is predicted to rise sharply to common 7.5% in FY2019, pushed up by continued heavy authorities borrowing from the central financial institution, hikes to home gasoline and electrical energy tariffs, additional will increase in regulatory duties on luxurious imports, and the lagged affect of forex depreciation by greater than 10.7% since July 2018.
To meet its large financing needs, the government is discussing a macroeconomic stabilization program with the IMF in addition to arranging financial assistance and oil credit facilities from bilateral sources.
Continued fiscal consolidation in fiscal year 2020 will keep growth subdued at 3.6 percent. The supply side is already showing signs of slowdown. Agriculture is expected to under-perform the 3.8 percent growth target for fiscal year 2019 after water shortages struck as wet season crops were being sown.
Imports fell by 0.8 percent in the first 7 months of fiscal year 2019 from the same period of fiscal year 2018, with imports other than oil 5.7 percent lower because of slower domestic economic activity, currency depreciation, and an increase in import duties for nonessential items.
Remittances are expected to revive—having already risen by 10 percent in the first 7 months of fiscal year 2019 over the same period of fiscal year 2018—as the Pakistan rupee depreciate further, economic activity in the Middle-eastern oil exporting countries (major destination of Pakistani migrants) holds broadly steady, and the government takes measures to facilitate remittances through official channels.
The government’s diaspora bonds—issued in January 2019 with terms of 3 and 5 years and an attractive return of over 6 percent—aim to tap resources from overseas Pakistanis.
Inflows that do not incur debt, such as foreign direct investment, are expected to be lower in fiscal year 2019 as several CPEC energy projects are near completion.
Financing a high current account deficit in fiscal year 2019 will require substantial borrowing, as in the first 7 months of the year, and use much of the bilateral lending support announced in the early months of 2019 to finance the deficit in the balance of payments. Foreign exchange reserves, depleted to $8.1 billion in February 2019, will likely remain stressed at the end of fiscal year 2019.
The report further states that Pakistan ranks 107 of 140 economies on the Global Competitiveness Index 2018. It is classified as inhabiting the first stage of development among 35 factor-driven economies— that is, economies heavily reliant on unskilled labor and natural resources.
The high cost of doing business is a key factor limiting firms’ ability to compete. Access to affordable capital is constrained by a shallow and underdeveloped capital market.
Manufacturing firms face high corporate tax rates, taxes on dividends and retained earnings, cascading taxes levied on inter corporate dividends, and a super tax levied on retained reserves.
The effective corporate tax rate of up to 49% is significantly higher than taxes on international competitors. High custom duties on machinery imports raise the cost of investment, and high tariffs on raw materials and intermediate inputs erode the price competitiveness of both exporters and domestic industries facing stiff competition from imports. High tariffs and undependable electric power add to production costs.
Earlier, Pakistan Bureau of Statistics (PBS) data showed that  Inflation in Pakistan rose to its highest level for half a decade in March 2019.
The data further showed that data showed that CPI inflation General increased by 9.41% on year-on-year basis in March, 2019 as compared to an increase of 8.2% in the previous month and 3.2% in March 2018.
On month-on-month basis, it increased by 1.4% in March 2019 as compared to an increase of 0.6% in the previous month and an increase of 0.3% in corresponding month i.e. March 2018.
Month-on-month Top few commodities which varied from previous month i.e. February 2019 are given below:
Food Increased: Onions (39.28%), Fresh Vegetables (24.43%), Tomatoes (18.83%), Chicken (15.88%), Pulse Moong (12.68%), Fresh Fruits (12.52%), Gur (2.88%), Sugar (2.74%), Beans (1.23%), Fish (1.18%), Spices (0.91%), Pulse Gram (0.60%), Vegetable Ghee (0.58%), Rice (0.41%), Pulse Masoor (0.31%), Bakery & Confectionary (0.31%), Cigarettes (0.27%), Wheat Flour (0.20%), Cooking Oil (0.18%), Tea (0.17%), Milk Fresh (0.17%) and Wheat (0.16%).
Decreased: Eggs (6.32%), Potatoes (5.00%), Betel Leaves & Nuts (2.09%), Gram Whole (0.70%) and Wheat Product (0.41%).
Non-food Increased: Text Book (3.95%), Cotton Cloths (2.30%), Medical Equipments (2.24%), Motor Fuel (1.54%), Kerosene Oil (1.51%), Household Servant (1.35%), Plastic Products (1.32%), Stationery (1.18%), Drugs and Medicines (1.16%), Construction Wage Rates (1.16%), Education (1.00%), Transport Services (0.97%), Personal Equipments (0.96%), Construction Input Items (0.79%) and Motor Vehicle (0.67%).
Decreased: Woollen Cloth (0.63%).
Year-on-Year: Top few commodities which varied from previous year i.e. March, 2018 are given below:-
Food Increased: Tomatoes (315.30%), Fresh Vegetables (28.18%), Pulse Moong (22.69%), Sugar (18.20%), Spices (17.66%), Gur (17.18%), Onions (15.85%), Honey (15.23%), Cigarettes (14.73%), Meat (13.33%), Dry Fruits (11.75%), Beans (10.09%), Pulse Gram (9.87%), Eggs(8.30%), Sweet Meat (8.28%), Milk Powder (8.07%), Fish (8.02%), Tea (7.87%), Condiments(7.43% ), Vegetable Ghee (7.18%) and Rice (5.11%).
Decreased: Betel Leaves & Nuts (37.02%), Potatoes (15.57%), Gram Whole (5.15%), Fresh Fruits (1.38%) and Chicken (1.20%).
Non-food Increased: Gas (85.31%), Newspapers (15.98%), Transport Services (15.35%), Cosmetics (13.56%), Personal Equipment (13.25%), Stationery (13.14%), Motor Fuel (12.99%), Utensils (12.64%), Plastic Products (12.21%), Construction Input Items (11.72%), Motor Vehicles (11.08%), Washing Soap & Detergents (10.88%), Motor Vehicle accessories (10.29%), Textbooks (10.06%), Household Servant (9.50%), Construction Wage Rates (9.43%), Electricity (8.48%) , House Rent (8.20%), Kerosene Oil (7.19%) and Education (6.12%)
PETROL PRICE HIKE
The report by PBS was released a day after the PTI-led government hiked fuel prices by up to 6.45 percent, as the country continues to face widening fiscal and current account deficits amid spiralling inflation.
On Monday, countrywide fuel prices increased to Rs98.89 ($0.70) per litre, with diesel prices at Rs117.43 ($0.83), a government notification said, hitting nine-month highs.
Earlier on Friday, the State Bank of Pakistan (SBP) increased the country’s interest rates by 50 basis points to 10.75 percent, saying that the economy was uner considerable strain.
""The current account deficit remains high, fiscal consolidation is slower than anticipated and core inflation continues to rise,"" said a statement accompanying the announcement.
As a result, the central bank has pared back its expected annual GDP growth rate projection from around 6 percent to 3.5 percent.",https://img.dunyanews.tv/news/2019/April/04-03-19/news_big_images/485288_99701538.jpg,business
"Gold rate hits Rs71,200 per tola in Pakistan","
KARACHI (Dunya News) – Gold rate in Pakistan has hit Rs71,000 benchmark for the first time in Pakistan as the current rate of 24K per tola has increased to Rs71,200.
Likewise, the gold rate 24K per 10 grams has increased to Rs61,043, whereas the rate of 22K gold per 10 grams has increased to Rs55,956.
Spot gold, in international market, was flat at $1,293.33 per ounce as of 0545 GMT, having touched its lowest level since March 7 at $1,284.76 in the previous session. U.S. gold futures firmed 0.2 percent at $1,297.70 an ounce.
Gold prices were steady on Wednesday as the dollar index weakened about 0.2 percent against its rivals, after recovering from a four-week low in the previous session, even as safe-haven demand for the metal was muted due to a rally in equities to multi-month highs.
Thereby, bullions have gotten cheaper for holders of other currencies.",,business
"Pakistan to export 300,000 tonnes of sugar to China ","
ISLAMABAD (Dunya News) – Pakistan will start exporting 300,000 metric tonnes (MT) of sugar to China from the month of June, 2019.
Beijing has placed the order with Islamabad after signing the Free Trade Agreement (FTA), and resultantly the trade between both countries have surged.
The export of sugar will generate revenue of $110 million for Pakistan.
Pakistan’s exports to China are expected to reach $2.2bn in the ongoing calendar year and $3.2bn in 2020.
 ",https://img.dunyanews.tv/news/2019/April/04-03-19/news_big_images/485228_90942403.jpg,business
Rupee hits record low at Rs141.40 against US dollar ,"
KARACHI (Dunya News) – Rupee further depreciates by 30 paisa and is being traded at 141.40 against the US dollar in the interbank market, on speculations in the market that Pakistan has entered final stage with the International Monetary Fund (IMF) to let the currency depreciate ahead of obtaining a bailout.
Subsequently, Pakistan s external debts increased by Rs110 billion.
Currency dealers said the greenback has started gaining fast against the rupee since the last visit of International Monetary Fund officials to the country in March. They added that the State Bank of Pakistan has directed the open market to trade dollar within the range of Rs142-142.50.
Economists see this rise due to strict monetary policies of government in order to fulfill the requirements of the IMF and due to a fall in Foreign Direct investment (FDI).
Due to the recent hike in the price of dollar, the masses are expected to take burden of high inflation with increase in the prices of household items, besides the recent increase in petroleum prices.
Since its inception, the Imran Khan led federal government has been trying to seek bilateral support to plug the trade gap and ease pressure from our foreign exchange reserves.
The latest round of rupee depreciation comes after the delay in the IMF bailout package that is still being negotiated.
Finance Minister Asad Umar said negotiations with the International Monetary Fund (IMF) had entered the final stage with settlement of almost all the issues related to the signing of an agreement.
“We are very close to each other and there is no fundamental difference,” the minister said while talking to media-persons after launching the State Bank of Pakistan’s (SBP) Electronic Money Institutions (EMIs) Regulations.
The Minister added that at present the IMF was engaged in summer meetings with the World Bank and soon after the meetings, its mission would visit Pakistan to finalize the bailout package.",,business
Top Afghan cricket players criticise change of captain,"
ISLAMABAD (AFP) - Afghanistan has named a new captain to lead the cricket team into the forthcoming World Cup -- a move that has not gone down well with some of the players.
The Afghanistan Cricket Board announced Gulbadin Naib would skipper the one-day side, Rashid Khan the Twenty20 team and Rahmat Shah the Test squad.
Naib replaces Asghar Afghan, and board chairman Azizullah Fazli said the changes were a ""long time investment and to compete in a better way"".
But less than two months before the start of the World Cup in England and Wales, the move was criticized on social media by some players.
Former captain Mohammad Nabi tweeted the decision was ""ill timed with World Cup just round the corner"", saying the team had ""gelled really well under Asghar"".
""Being a senior member of the side and having seen the rise of Afghanistan Cricket, I don t think it is the right time to change the captain,"" said Nabi, who led Afghanistan in their first World Cup campaign four years ago.
Rashid Khan, the new Twenty20 skipper also sounded off.
""With all the respect to the Selection Committee, I strongly disagree with the decision as it is irresponsible & bias,"" he tweeted.
""As we have @cricketworldcup in front of us, Captain #MAsgharAfghan should remain as our team Captain.""
Afghanistan plays Australia in their opening match of the World Cup in Bristol on June 1.
They are regarded as dark horses having beaten both Sri Lanka and Bangladesh in the Asia Cup last year, as well as forcing a tie with eventual champions India.
 ",https://img.dunyanews.tv/news/2019/April/04-06-19/news_big_images/485672_46975076.jpg,Cricket
"Jonny be good as Bairstow, bowlers take Hyderabad to top of IPL","
NEW DELHI (AFP) - A quickfire 48 by England s Jonny Bairstow and disciplined bowling helped Sunrisers Hyderabad climb to the top of the Indian Premier League table after a five-wicket win over Delhi Capitals on Thursday.
Chasing a modest 130 for victory, Hyderabad depended on Bairstow s 28-ball blitz to achieve the target with nine balls to spare in Delhi and register their third straight win in this edition of the Twenty20 tournament.
Earlier skipper Bhuvneshwar Kumar, Mohammad Nabi and Siddarth Kaul took two wickets each to set up the win for Hyderabad after they restricted Delhi to 129-8 in 20 overs.
""Really pleased with the start, just going to try and keep going,"" wicketkeeper-batsman Bairstow said after receiving the man of the match award.
""We have three games in quick succession now and hopefully we keep playing the same brand of cricket. We have a great bunch of guys and we hope to keep going.""
The in-form Bairstow, who hit a match-winning 114 in his team s previous game against Royal Challengers Bangalore, put on 64 with opening partner David Warner.
Bairstow, who was involved in a record 185-run opening stand with Warner in Sunday s win, took the attack to the opposition with nine fours and one six before being trapped lbw off leg-spinner Rahul Tewatia.
""Jonny is obviously in red-hot form coming on the back of a hundred. When you are confident like that, you don t think about the negative result,"" Australian great and Delhi coach Ricky Ponting told reporters after his team s third loss in five matches.
""Running down the wicket, he is not even thinking that he is going to miss the ball, always thinking about that he is going to hit it in the middle for a six.""
Left-handed Australian star Warner, who has also been in top form to boost his return from a ball-tampering scandal, looked out of sorts before falling to paceman Kagiso Rabada for 10 off 18 deliveries.
Delhi struck back with three more wickets but Yusuf Pathan, on nine, and Nabi, with 17, completed the chase as Hyderabad celebrated a third win in four games.",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485519_24652279.jpg,Cricket
PCB announces schedule of player fitness tests,"
LAHORE (Web Desk) – The national selection committee, following discussion with head coach Mickey Arthur Thursday invited 23 probables for the fitness test which will be held here at the National Cricket Academy on 15 and 16 April.
The selection committee also confirmed the squad for the ICC Men’s Cricket World Cup 2019 will be announced on 18 April in Lahore, said a spokesman of the Pakistan Cricket Board. “Time of the media conference will be confirmed in due course, while there will be no media engagements or activities from 15 April until the official squad announcement,”he added.
Probables (in alphabetical order): Sarfaraz Ahmed (captain), Abid Ali, Asif Ali,Babar Azam, Faheem Ashraf, Fakhar Zaman, Haris Sohail, Hassan Ali, Imad Wasim,Imam-ul-Haq, Junaid Khan, Mohammad Abbas, Mohammad Amir, Mohammad Hafeez, Mohammad Hasnain, Mohammad Nawaz, Mohammad Rizwan, Shadab Khan, Shaheen Shah Afridi, Shan Masood, Shoaib Malik, Usman Shinwari and Yasir Shah.
The Pakistan cricket team will depart for England on 23 April where they will play England in a series of practice and international matches, before entering the ICC Cricket World Cup 2019 against the Windies on 31 May at Trent Bridge.
The following is the Pakistan cricket team’s schedule of England:
Series v England

23 April – Departure for England
27 April – v Kent (50-over practice match) (d)
29 April – v Northamptonshire (50-over match) (d)
1 May – v Leicestershire (T20 match) (d/n)
5 May – v England (only T20I), Cardiff (d)
8 May – 1st ODI v England, The Oval (d)
11 May – 2nd ODI v England, Hampshire (d)
14 May – 3rd ODI v England, Bristol (d)
17 May – 4th ODI v England, Trent Bridge (d)
19 May – 5th ODI v England, Leeds (d)

ICC Cricket World Cup 2019 schedule:

24 May – v Afghanistan (warm-up), Bristol (d)
26 May – v Bangladesh (warm-up), Cardiff (d)
31 May – v Windies, Trent Bridge (d)
3 June – v England, Trent Bridge (d)
7 June – v Sri Lanka, Bristol (d)
12 June – v Australia, Taunton (d)
16 June – v India, Old Trafford (d)
23 June – v South Africa, Lord’s (d)
26 June – v New Zealand, Edgbaston (d)
29 June – v Afghanistan, Headingley (d)
5 July – v Bangladesh, Lord’s (d/n)
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485506_24234478.jpg,Cricket
Yasir Shah in hot waters after Tik Tok video goes viral,"
LAHORE (Dunya News) - Pakistani leg spinner Yasir Shah became the talk of the town after a TikTok video of cricketer went viral on social media.
The legendary spinner, who recently was awarded Sitara-e-Imtiaz-the third highest civilian award-on March 23 felt himself in trouble when a lip-syncing to a song with a woman fan has gone viral.
In the video making rounds online, the leg-spinner can be seen lip syncing to Indian song ‘Oh Humsafar’ on the popular video-making application, Tik Tok, accompanied by an unknown woman in Dubai mall.
Pakistan Cricket Board (PCB) also expressed its ire on the action of cricketer.

“Mai Sirf Tera Raho Ga” #YasirShah #TikTok pic.twitter.com/J8ZDF7CK32
— Thakur (@ThakurHassam) April 1, 2019 
According to a local english newpaper s website, the cricket governing body  indicated introducing a series of ‘Code of Conducts’ for players, especially after batsman Umar Akmal was also reported to have been enjoying himself on a Dubai night; however, an official statement has not yet been issued by PCB in this regards.
Umar Akamal fined for late night-out
Moreover PCB asked Yasir Shah to give an explanation for being at a mall in Dubai where a female fan had insisted him on making a Tik Tok video with her.
It is pertinent to mention here that Shah was part of the five-match ODI series against Australia, which Pakistan lost 5-0.
Earlier, Pakistan’s middle-order batsman Umar Akmal was fined 20 percent of his match fee and also received an official reprimand for a late night-out ahead of Sunday’s fifth ODI against Australia in Dubai.
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485445_75898506.jpg,Cricket
Hazlewood says tight Ashes schedule will force bowling rotation,"
SYDNEY (AFP) - Australian pace spearhead Josh Hazlewood has foreshadowed bowler rotations during this year’s Ashes series, saying the tight schedule will make it ""near impossible"" for the top quicks to play every Test.
The team will face Joe Root’s England in five Tests in less than seven weeks, immediately after the one-day World Cup.
Hazlewood said the workload meant the chances of himself, Mitchell Starc and Pat Cummins playing every Test was slim.
""The last four Tests are back-to-back,"" Hazlewood told Cricket Australia’s The Unplayable Podcast Thursday.
""I think it’s going to be near impossible for any quicks to play all five with it being such a tight schedule.""
Hazlewood, who has been sidelined since January with a back injury but is confident of being fit for the World Cup, admitted a long period of short-format cricket leading up the five-day Ashes Tests was not ideal.
But he said it would at least ensure the team was playing at the highest level.
""I think we’ve got one four-day game between those two tournaments (World Cup and Ashes) and a couple of training sessions,"" said Hazlewood.
""It’s going to be a pretty quick turnaround.""
Hazlewood played in the first four Tests during the Ashes in England in 2015 before an injury forced him out of the fifth.
The first Test starts at Edgbaston on August 1. ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485372_57653839.jpg,Cricket
"From retirement thoughts to WC spot, NZ's Neesham on the up and up","
WELLINGTON (Reuters) - Less than 18 months ago, New Zealand all-rounder Jimmy Neesham had become so disaffected with cricket he would open the curtains on match day and hope it was raining.
A timely chat with Heath Mills, the head of the New Zealand players’ union, however, ended his thoughts about retirement and ultimately propelled him back into the national side and then on Wednesday into the country’s World Cup squad.
“Opening the shades and hoping it was raining is not the ideal way to begin a day of cricket,” Neesham told reporters on Thursday, the day after he was named in the squad for the May 30-July 14 tournament in England. “I think I needed to just have a full overhaul in the way I was approaching the game.
“I actually called Heath Mills 18 months ago and told him I was going to retire. He convinced me to take a little break.
“Luckily I took his advice ... and obviously since then it’s been on the up and up.”
With his ability to bat in the top order and bowl fast-medium pace, Neesham was once considered to be the answer to New Zealand’s search for an all-rounder when he made the side in late 2012.
The early stages of his career were hampered by injury, however, and in 2017 a decline with the ball saw him dropped from the national side.
The following year he was removed from the central contracts list, with the message from selector Gavin Larsen that he needed to “demand our attention again”.
The power-hitting left-hander tried to respond by pushing himself to score more runs, but only piled more pressure on himself.
“I wanted to dominate and score hundreds every game and once that starts going in a downward spiral and you’re not going well, you put more pressure on yourself,” he said.
“When I was the most driven, I played my worst. Trying too hard doesn’t seem to help as a cricketer.
“Once I got over those feelings and began to enjoy myself again then that’s when things started to get better.”
Part of that process involved leaving Otago, where he had spent seven years, and move to Wellington where coach Bruce Edgar, captain Michael Bracewell and former New Zealand pace bowler Hamish Bennett all helped him regain his confidence.
Since being recalled to the national side in January, the 28-year-old has played eight one-day internationals in his comeback and scored 204 runs at an average of 68, while taking 10 wickets at 22.90, enough to convince selectors he should be on the plane for England.
“It was a long road back, but once I got back to scoring runs and taking wickets I knew I wasn’t too far away if I put a good couple of months together,” he added.
“But to get the call, it’s pretty surreal.” ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485368_62850339.jpg,Cricket
Chief selector Inzamam terms KP Talent Hunt Program vital for searching new faces,"
PESHAWAR (APP) – Chief Selection Pakistan Cricket Board Inzamam-ul-Haq and star wicket-keeper batsman Rashid Latif termed KP Talent Hunt Program a vital step taken by Senior Minister Sports KP Muhammad Atif Khan for searching out new faces in cricket and other games.
Talking to media men during a press briefing here at Media Center, Chief Selector Inzamam, also known as Inzi, urged upon the Directorate of Sports KP to extend such program at U-14 level so that to develop the much needed nurseries of various games at grassroots level.
While appreciating the Talent Hunt Program, Inzamam said allocating Rs. 50 Million for the Talent Hunt Program initially is very encouraging steps taken by Senior Minister for Sports, Tourism, Culture and Youth Affairs Muhammad Atif Khan and keen interest shown by DG Sports KP by involving Kabir Khan, Wajahat Ullah Wasti and other international and first class cricketers who visited across KP and merger tribal districts and conducted trials.
Answering a question about Pakistan team performance against Australia, chief selector Inzamam said that the team have given good fight despite we have rested 5 to 10 playing eleven players and hopefully the selected players would give good result in the World Cup.
Rashid Latif said that looking after the upcoming batsmen mean KP have good talent and certainly these batsmen would go through under qualified coaches would learn more as far their developing their skills are concerned.
Widely regarded as one of the greatest batsmen of all time, Inzamam is the leading run scorer for Pakistan in One-Day Internationals, and the third-highest run scorer for Pakistan in Test cricket, appreciated Senior Minister KP Muhammad Atif Khan for launching Talent Hunt Program in nine different games including cricket.
Inzamam is the only Pakistani batsman to score 20,000 runs in international cricket. He was the captain of cricket team from 2003–07 and is considered to be one of the best leaders in Pakistan Cricket history. Inzamam rose to fame in the semi-final of the 1992 Cricket World Cup. Inzamam retired from international cricket in 2007, following the second Test match against South Africa, falling three runs short of Javed Miandad as Pakistan’s leading run scorer in Test cricket at the time. Following his retirement, he joined the Indian Cricket League, captaining the Hyderabad Heroes in the inaugural edition of the Twenty20 competition. In the ICL’s second edition, he captained the Lahore Badshahs, a team composed entirely of Pakistani cricketers. In April 2016, he was appointed the chief selector of the Pakistan National Cricket Team.
Inzamam said that a total of 6000 players from 36 districts including district of recently merged tribal areas took part in the trials in their respective districts, out of the 6000 players 250 players were short-listed for the second phase of trials at Maazullah Khan Cricket Academy Peshawar.
Soon after selecting 250 players, he said, medical checkup of the players were conducted at Shaukat Khanum Hospital to ascertain age of every individual. He disclosed that out of 250, 110 players according to the medical report were declared overage and 140 were called for the trials.
Out of 140 players, a total of 82 players were short-listed in the morning session of the trials supervised by Inzamam and final 60 were short-listed to make four teams of 15 players each. These teams, he said, would play seven One-Day and as many Twenty20 matches before final selection of 20 players for a longer duration of training and coaching under qualified coaches.
A contract would also be signed with these final selected 20 players for two years. Answering a question, Inzamam said that out of the final 20 players the chances of the players would be high enough to be selected for the forthcoming Under-19 World Cup and other national teams. Besides cricket, Squash, Football, Volleyball, Hockey, Cricket (male), Badminton (male & female), Table Tennis (male & female), and Athletic (male & female).
Pakistan former wicket-keeper batsman Rashid Latif, Chief Coordinator of the KP Talent Hunt Program and former pacer Kabir Khan, national selector and World Cupper Wajahat Ullah Wasti, star spinner Arshad Khan, pacer Sajid Shah, Director Operation Syed Saqlain Shah, Director Development Niamat Ullah were also present during a day-long trials. ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485363_41795821.jpg,Cricket
Ponting backs Carey as World Cup keeper and potential captain,"
SYDNEY (AFP) - Alex Carey has been endorsed by Ricky Ponting to be Australia s wicket-keeper at the World Cup, with the team s batting coach also backing him as stand-in captain if Aaron Finch is injured.
The 27-year-old has enjoyed a rapid rise through the ranks with his calm demeanour and leadership qualities winning over the former skipper, who will be coach Justin Langer s right-hand man at the tournament in England and Wales this year.
""Alex Carey offers the best package as keeper,"" Ponting, who played at five World Cups, told cricket.com.au when asked who he sees filling the role.
Chief selector Trevor Hohns recently mentioned Test skipper Tim Paine and the in-form Matthew Wade, as well Peter Handscomb, as other possible wicket-keeping options.
But Ponting believes Carey deserves the opportunity after his performances in Australia s recent eight-game winning streak.
""He s dangerous at the top of the order or late in the innings because he does score 360 degrees, he s a deceptively hard hitter of the ball and for mine, he s just the right character, he s the right person that you want to have in your team,"" he said.
""I actually think he s got really good strong leadership qualities as well.
""If anything happened to Finch through the World Cup or leading into the World Cup, then I think he s really well-equipped to lead the side, even though he s still relatively inexperienced and never captained Australia before.""
Carey is already joint vice-captain alongside Pat Cummins, with several other senior players, such as Usman Khawaja, also possibilities to lead the side should Finch be injured.
Defending champions Australia must name their World Cup squad this month.
""I d like to be at the World Cup first,"" Carey said when asked about the captaincy, adding: ""We ve got lots of leaders around this group.""",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485339_98471352.jpg,Cricket
"Power-hitting a concern for Pakistan, says Mickey Arthur","
LAHORE (Agencies) - Mickey Arthur, the Pakistan coach, has cited one area of concern for Pakistan at the ICC Men’s Cricket World Cup 2019: the lack of power-hitting.
Pakistan were blanked 5-0 against Australia in the United Arab Emirates, and despite a couple of individual performances, their batting was by and large found wanting. When batting first, they failed to press home the advantage, and when chasing, they struggled to take it down to the wire, even losing by 80 runs in the decisive third one-day international.
There were plenty of centuries – two each from Haris Sohail and Mohammad Rizwan, and one from Abid Ali – but as filled as they were with strokes, there was no muscle and power. Arthur was left longing for that.
“That s one of our areas of concern,"" said Arthur. “We have to make sure that we get our guys to bat in those positions as best as they can. That s the reason we used Faheem Ashraf in two games. He has done hell of a work in that regard and we wanted to give him more batting time. We have worked really hard with Imad Wasim in that role.
“Hasan [Ali] can hit the ball long distances. Shadab [Khan] has worked extremely hard on that aspect of his game. Shoaib Malik and Mohammad Hafeez have worked consistently on their power-hitting. But it is an area that is a worry, and we have to work extremely hard to rectify it.”
The series was a test of Pakistan’s bench strength, and despite the loss, it did throw up some interesting talking points ahead of the World Cup, fitness being the top-most among them.
“I ve already asked our skill coaches to give me what they think is necessary for our players. That might be working on death bowling, on variations or bowling slower balls,” he said. “Power-hitting is the one on which we need to work constantly. I ve asked the skill coaches to give me those plans and we will start implementing in the next couple of days.
""Plus, we need our players to have optimum fitness levels. We saw the difference in the field between our normal players, the guys with whom we ve worked for two years, and the players who have just came to our system. The gap is massive, we can t have that happen ever again.”
Pakistan’s preparations for the World Cup aren’t done yet. They head to England later this month, where they will play a solitary Twenty20 International and five ODIs. Arthur said this would be the “best-prepared squad that’s ever left Pakistan” for the World Cup.
 ",https://img.dunyanews.tv/news/2019/April/04-04-19/news_big_images/485332_80692966.jpg,Cricket
New Zealand name untested Blundell in World Cup squad,"
WELLINGTON (AFP) - New Zealand opted for experience in a 15-man squad named Wednesday for this year s cricket World Cup, with rookie Tom Blundell s inclusion as back-up wicketkeeper the only real surprise.
The Black Caps hope to shed their tag as valiant losers and claim the title after exiting in the semi-finals six times and suffering a heavy defeat to Australia in their only appearance in the final four years ago.
New Zealand are currently third in the one-day rankings, behind England and India.
Coach Gary Stead said the Kane Williamson-led side had repeatedly excelled at the top level and he was confident the consistency would shine through at the tournament in England and Wales.
""We ve got a squad here of 15 players that we think can give us a really, really good chance of going far into the tournament,"" he said.
""If we play close to our potential, then hopefully we can do New Zealand proud.""
Wellington keeper Blundell was selected after Tim Siefert, the regular back-up to first-choice gloveman Tom Latham, broke his finger in a domestic match last month.
While Blundell, who has two Test caps, will likely make his one-day international debut at the tournament, his role will be marginal if Latham stays fit.
Mitchell Santner will be the New Zealanders  primary spinner, with Ish Sodhi edging Todd Astle to claim the second slow bowling position.
""(Selecting) the spinners was very tough, and both had signs at times that they should ve been the one that was selected... but at the end of the day that s my call to make,"" Stead said.
The pace attack comprises Tim Southee, Trent Boult, Lockie Ferguson and Matt Henry, while Jimmy Neesham and Colin de Grandhomme add all-round options.
Henry Nicholls is set to open the batting with veteran Martin Guptill after displacing Colin Munro at the top of the order, although Munro will make the trip as batting cover.
Williamson and Ross Taylor, in his fourth World Cup campaign, complete a battle-hardened batting line up.
Williamson, Taylor and Guptill have collectively amassed 526 ODI appearances between them.
Guptill and Taylor have not confirmed their post-tournament plans but will most likely be looking to exit cricket s biggest stage on a high.
The Black Caps will open their campaign against Sri Lanka in Cardiff on June 1.
 
New Zealand:
Kane Williamson (capt), Tom Blundell, Trent Boult, Colin de Grandhomme, Lockie Ferguson, Martin Guptill, Matt Henry, Tom Latham, Colin Munro, Jimmy Neesham, Henry Nicholls, Mitchell Santner, Ish Sodhi, Tim Southee, Ross Taylor",https://img.dunyanews.tv/news/2019/April/04-03-19/news_big_images/485328_22282678.jpg,Cricket
"Sri Lanka Cricket fine Karunaratne $7,000 for drink-driving incident","
(Reuters) - Sri Lanka Cricket (SLC) have fined Dimuth Karunaratne $7,000 after the test captain’s arrest on Sunday for a drink driving accident violated the terms of his player contract, the country’s governing body said on Wednesday.
The driver injured in the accident in Colombo was later discharged from hospital and Karunaratne was released on bail. The batsman later produced himself in court and also apologised for his actions as SLC began its own inquiry into the incident.
“Sri Lanka Cricket decided to impose a fine of $7,000 on Dimuth Karunaratne after the player was found to have violated the ‘Player Contractual Obligation’ entered into with SLC,” the board said in a statement.
“However, considering Karunaratne’s earlier track record, where he has maintained a very high professional standard as a player, SLC will not take further action against him.”
Karunaratne captained Sri Lanka when they became the first Asian team to win a test series in South Africa last month.
 ",https://img.dunyanews.tv/news/2019/April/04-03-19/news_big_images/485327_47614731.jpg,Cricket
